School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Randolph - Margaret L Donovan,02440015,   5.1,  14.1,   9.6,   9.8,  15.4,,,,,,,,  10.8
Randolph - Martin E Young Elementary,02440040,  18.2,   7.9,   9.3,   0.0,  14.8,,,,,,,,  11.1
Randolph - Randolph Community Middle,02440410,,,,,,,   7.9,   6.7,,,,,   7.3
Randolph - Randolph High,02440505,,,,,,,,,,   7.6,   8.0,   3.8,   6.5
Reading - Alice M Barrows,02460002,  13.3,   7.9,   8.6,   1.8,   2.6,,,,,,,,   6.8
Reading - Arthur W Coolidge Middle,02460305,,,,,,,   2.9,   4.7,,,,,   3.8
Reading - Birch Meadow,02460005,   4.7,   9.0,   8.5,  10.4,   8.2,,,,,,,,   8.2
Reading - J Warren Killam,02460017,  12.2,   7.2,   3.1,   3.0,  10.5,,,,,,,,   7.6
Reading - Joshua Eaton,02460010,   5.8,  10.7,   3.1,   2.3,   9.1,,,,,,,,   6.6
Reading - RISE PreSchool,02460001,,,,,,,,,,,,,
Reading - Reading Memorial High,02460505,,,,,,,,,,   2.3,   1.7,   1.8,   1.9
Reading - Walter S Parker Middle,02460310,,,,,,,   5.7,   2.4,,,,,   4.0
Reading - Wood End Elementary School,02460020,   9.8,   7.5,   0.0,  10.2,   6.1,,,,,,,,   6.9
Revere - A. C. Whelan Elementary School,02480003,   7.1,   6.8,   8.8,   8.7,   5.6,,,,,,,,   7.4
Revere - Abraham Lincoln,02480025,   4.9,  12.9,   7.5,  14.8,   6.7,,,,,,,,   9.4
Revere - Beachmont Veterans Memorial School,02480013,  15.3,  32.0,   8.2,   4.2,   4.0,,,,,,,,  12.9
Revere - Garfield Elementary School,02480056,   8.3,   8.8,   7.1,  10.0,  10.6,,,,,,,,   9.0
Revere - Garfield Middle School,02480057,,,,,,,   6.1,   3.9,,,,,   5.0
Revere - Paul Revere,02480050,  13.3,  10.3,   6.8,   4.7,  11.0,,,,,,,,   9.2
Revere - Revere High,02480505,,,,,,,,,,   6.8,   5.5,   5.1,   5.8
Revere - Rumney Marsh Academy,02480014,,,,,,,   1.8,   5.1,,,,,   3.4
Revere - Seacoast School,02480520,,,,,,,,,,  15.6,   3.7,  11.1,  10.4
Revere - Staff Sargent James J. Hill Elementary School,02480035,   9.3,   9.1,   8.0,  11.9,   3.4,,,,,,,,   8.3
Revere - Susan B. Anthony Middle School,02480305,,,,,,,   6.7,   4.7,,,,,   5.7
Richmond - Richmond Consolidated,02490005,  26.3,  25.0,   0.0,  13.3,   0.0,  37.5,  15.4,   5.3,,,,,  15.0
Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,,,,,,   5.9,   4.4,   6.5,  49.4,  20.8,   1.4,   0.0,  13.2
River Valley Charter (District) - River Valley Charter School,04820050,   2.9,   3.1,   9.4,   3.0,   9.4,  15.2,   5.9,   6.3,,,,,   6.9
Rochester - Rochester Memorial,02500005,   8.9,   7.7,  11.5,   0.0,  10.6,   5.7,,,,,,,   7.7
Rockland - Jefferson Elementary School,02510060,  42.0,   8.5,  18.2,   5.8,,,,,,,,,  18.1
Rockland - John W Rogers Middle,02510305,,,,,,   3.6,   5.6,   2.6,,,,,   4.0
Rockland - Memorial Park,02510020,   9.8,  10.9,   7.1,  11.3,,,,,,,,,  10.0
Rockland - R Stewart Esten,02510025,   6.7,  10.7,   4.7,   4.6,,,,,,,,,   6.5
Rockland - Rockland Senior High,02510505,,,,,,,,,,   4.6,   1.4,   2.9,   3.0
Rockport - Rockport Elementary,02520005,  13.0,  11.8,   7.3,  17.7,   7.4,,,,,,,,  11.3
Rockport - Rockport High,02520510,,,,,,,,,,   6.3,   3.6,   3.0,   4.3
Rockport - Rockport Middle,02520305,,,,,,,   4.3,   3.0,,,,,   3.7
Rowe - Rowe Elementary,02530005,   0.0,,   0.0,   0.0,,  38.5,,,,,,,  11.1
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,,,,,,  11.8,  15.0,   6.3,  35.2,  18.6,   4.8,   6.5,  15.2
Sabis International Charter (District) - Sabis International Charter School,04410505,   1.0,   4.4,   2.7,   7.6,   3.1,  14.3,   6.2,   6.9,  21.2,   8.4,   2.0,   2.9,   7.1
Salem - Bates,02580003,  11.1,   9.2,  16.9,   7.0,   6.8,,,,,,,,  10.1
Salem - Bentley Academy Innovation School,02580010,,,,,,,,,,,,,
Salem - Carlton,02580015,   6.9,  10.5,   6.3,   4.4,   5.6,,,,,,,,   6.7
Salem - Collins Middle,02580305,,,,,,,   7.4,   4.8,,,,,   6.2
Salem - Horace Mann Laboratory,02580030,  20.0,   9.8,  16.3,  14.0,   9.3,,,,,,,,  14.0
Salem - New Liberty Innovation School,02580510,,,,,,,,,,   0.0,   0.0,   4.8,   2.3
Salem - Salem Early Childhood,02580001,,,,,,,,,,,,,
Salem - Salem High,02580505,,,,,,,,,,   4.3,   2.6,   7.1,   4.8
Salem - Salem Prep High School,02580515,,,,,,,,,,,   0.0,,  12.5
Salem - Saltonstall School,02580050,   7.5,   2.6,  11.4,   2.4,   6.7,  22.6,  11.1,  10.9,,,,,   9.9
Salem - Witchcraft Heights,02580070,  10.8,  10.2,  13.2,  10.2,   8.3,,,,,,,,  10.7
Salem Academy Charter (District) - Salem Academy Charter School,04850485,,,,,,,   0.0,   2.9,  19.4,   5.0,   0.0,   0.0,   4.7
Sandwich - Forestdale School,02610002,  13.4,   6.9,,,,,,,,,,,   9.8
Sandwich - Oak Ridge,02610025,,,,  13.1,   8.4,   8.1,,,,,,,   9.8
Sandwich - Sandwich High,02610505,,,,,,,,,,   5.9,   3.1,   1.3,   3.5
Sandwich - Sandwich STEM Academy,02610305,,,,,,,,   2.3,,,,,   2.3
Saugus - Douglas Waybright,02620067,  11.8,  17.1,   2.5,  12.5,   2.5,,,,,,,,   8.3
Saugus - Lynnhurst,02620040,  44.3,   4.8,   6.8,   4.7,   0.0,,,,,,,,  15.6
Saugus - Oaklandvale,02620050,  23.7,  12.5,   5.3,   2.3,   7.1,,,,,,,,  10.0
Saugus - Saugus High,02620505,,,,,,,,,,   4.3,   3.4,   4.0,   3.9
Saugus - Saugus Middle School,02620305,,,,,,,  10.0,   6.9,,,,,   8.5
Saugus - Veterans Memorial,02620065,  16.4,   9.0,   7.4,  12.0,   9.1,,,,,,,,  10.4
Savoy - Emma L Miller Elementary School,02630010,  85.7,,  10.0,   0.0,  37.5,  25.0,,,,,,,  29.8
Scituate - Cushing Elementary,02640007,   3.2,   3.3,  12.7,   3.8,   1.8,,,,,,,,   4.9
Scituate - Gates Middle School,02640305,,,,,,,   5.2,   4.0,,,,,   4.6
Scituate - Hatherly Elementary,02640010,  13.3,   6.4,   6.8,   0.0,   2.0,,,,,,,,   5.9
Scituate - Jenkins Elementary School,02640015,   9.3,   1.7,   4.8,   5.3,  11.5,,,,,,,,   6.3
Scituate - Scituate High School,02640505,,,,,,,,,,   0.5,   1.9,   0.4,   1.0
Scituate - Wampatuck Elementary,02640020,  17.7,   6.3,  11.0,   8.6,   0.0,,,,,,,,   9.0
Seekonk - Dr. Kevin M. Hurley Middle School,02650405,,,,,,,   3.4,   2.2,,,,,   2.7
Seekonk - George R Martin,02650007,  13.2,   9.0,  10.8,   3.4,   3.9,,,,,,,,   8.2
Seekonk - Mildred Aitken School,02650015,   9.0,   5.4,   5.0,   5.1,   4.1,,,,,,,,   5.6
Seekonk - Seekonk High,02650505,,,,,,,,,,   3.5,   1.2,   0.0,   1.5
Sharon - Cottage Street,02660005,  10.4,   7.6,   9.6,   7.6,   6.1,,,,,,,,   8.2
Sharon - East Elementary,02660010,  30.6,   1.1,   5.1,   2.3,  10.9,,,,,,,,   9.8
Sharon - Heights Elementary,02660015,  14.4,  15.5,   6.7,  12.6,   4.3,,,,,,,,  10.8
Sharon - Sharon Early Childhood Center,02660001,,,,,,,,,,,,,
Sharon - Sharon High,02660505,,,,,,,,,,   3.8,   3.6,   1.9,   3.1
Sharon - Sharon Middle,02660305,,,,,,,   4.7,   1.7,,,,,   3.3
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,08710605,,,,,,,,,,   0.3,   1.5,   0.3,   0.7
Sherborn - Pine Hill,02690010,  10.9,   5.0,  11.3,   5.5,   3.4,,,,,,,,   7.1
Shrewsbury - Beal School,02710005,  75.0,,,,,,,,,,,,  75.0
Shrewsbury - Calvin Coolidge,02710015,   0.0,  13.4,   6.1,   5.1,,,,,,,,,   6.8
Shrewsbury - Floral Street School,02710020,,   7.4,   6.4,   6.7,,,,,,,,,   6.8
Shrewsbury - Oak Middle School,02710030,,,,,,,,   3.3,,,,,   3.3
Shrewsbury - Parker Road Preschool,02710040,,,,,,,,,,,,,
Shrewsbury - Sherwood Middle School,02710305,,,,,,   5.6,,,,,,,   5.6
Shrewsbury - Shrewsbury Sr High,02710505,,,,,,,,,,   2.1,   4.0,   0.2,   2.1
Shrewsbury - Spring Street,02710035,  29.3,   7.5,   4.3,   6.3,,,,,,,,,   9.6
Shrewsbury - Walter J Paton,02710025,   7.9,   4.9,   7.6,   4.3,,,,,,,,,   6.0
Shutesbury - Shutesbury Elementary,02720005,   5.6,   0.0,  42.9,  21.1,   0.0,   0.0,,,,,,,  11.5
Silver Lake - Silver Lake Regional High,07600505,,,,,,,,,,   3.5,   2.6,   2.2,   2.8
Silver Lake - Silver Lake Regional Middle School,07600405,,,,,,,,   3.0,,,,,   3.0
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,,,,,,,,   7.1,  32.4,   3.3,   7.7,   1.9,  11.7
Somerset - Chace Street,02730005,   8.7,  16.7,   7.4,   9.4,   5.4,,,,,,,,   9.5
Somerset - North Elementary,02730008,  12.3,  12.3,   3.1,  11.2,  10.0,,,,,,,,   9.9
Somerset - Somerset Middle School,02730305,,,,,,,   3.6,   2.4,,,,,   3.0
Somerset - South,02730015,  12.5,   7.3,  21.3,   6.1,   8.3,,,,,,,,  11.3
Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,,,,,,,,,,   3.6,   4.3,   0.8,   2.9
Somerville - Albert F. Argenziano School at Lincoln Park,02740087,  14.7,  28.1,  21.4,  18.4,  22.2,   8.5,   4.4,   3.2,,,,,  16.9
Somerville - Arthur D Healey,02740075,  19.6,  24.2,   5.5,   6.1,  14.9,   4.4,   6.1,   8.9,,,,,  11.7
Somerville - Benjamin G Brown,02740015,  21.7,  17.0,  20.0,  11.9,   4.7,,,,,,,,  14.9
Somerville - Capuano Early Childhood Center,02740005,,,,,,,,,,,,,
Somerville - E Somerville Community,02740111,   7.1,   5.7,   4.7,   4.1,   3.4,   6.4,   4.9,   3.8,,,,,   5.0
Somerville - Full Circle High School,02740510,,,,,,,,,,   9.1,   7.7,   0.0,   5.6
Somerville - John F Kennedy,02740083,  10.4,   2.1,   9.3,  11.3,   2.9,   7.0,  11.1,   6.1,,,,,   7.8
Somerville - Next Wave Junior High,02740410,,,,,,,,,,,,,  33.3
Somerville - Somerville High,02740505,,,,,,,,,,   4.1,   4.7,   3.0,   4.0
Somerville - West Somerville Neighborhood,02740115,   6.3,   2.4,  10.3,  11.4,  11.6,   4.9,  10.9,  11.9,,,,,   8.7
Somerville - Winter Hill Community,02740120,  11.9,  27.8,  15.2,  16.7,   8.3,  12.9,  13.5,   7.5,,,,,  13.6
South Hadley - Michael E. Smith Middle School,02780305,,,,,,  10.2,   8.5,   2.7,,,,,   7.0
South Hadley - Mosier,02780020,,,  10.2,   7.4,,,,,,,,,   8.8
South Hadley - Plains Elementary,02780015,  15.3,,,,,,,,,,,,  15.3
South Hadley - South Hadley High,02780505,,,,,,,,,,   2.1,   5.1,   3.4,   3.5
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,,,,,,,,,,   5.7,   2.8,   4.3,   4.2
South Shore Charter Public (District) - South Shore Charter Public School,04880550,  10.5,   4.9,   2.5,   7.6,   9.8,   6.3,   8.6,   7.7,  20.5,   4.7,   9.7,   5.1,   8.1
South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,,,,,,,,,,   1.8,   3.0,   0.0,   1.6
Southampton - William E Norris,02750005,   6.8,  11.1,   8.6,   3.9,  10.0,  10.5,,,,,,,   8.3
Southborough - Albert S. Woodward Memorial School,02760050,,,   8.0,,,,,,,,,,   8.0
Southborough - Margaret A Neary,02760020,,,,,   7.4,,,,,,,,   7.4
Southborough - Mary E Finn School,02760008,   6.3,,,,,,,,,,,,   6.3
Southborough - P Brent Trottier,02760305,,,,,,,   6.3,   4.5,,,,,   5.3
Southbridge - Charlton Street,02770005,,,  12.2,   8.7,  14.9,,,,,,,,  11.8
Southbridge - Eastford Road,02770010,  12.4,,,,,,,,,,,,  12.4
Southbridge - Southbridge Academy,02770525,,,,,,,,,,   0.0,  12.5,,  11.1
Southbridge - Southbridge High School,02770515,,,,,,,,,,   6.3,   6.3,   6.0,   6.2
Southbridge - Southbridge Middle School,02770315,,,,,,,  13.8,  11.3,,,,,  12.6
Southbridge - West Street,02770020,,,   8.1,  12.8,  11.3,,,,,,,,  10.7
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,,,,,,,,,,   3.1,   2.2,   0.5,   2.0
Southern Berkshire - Mt Everett Regional,07650505,,,,,,,  15.0,   0.0,  22.0,   1.8,   5.7,   3.9,   7.1
Southern Berkshire - New Marlborough Central,07650018,  30.0,  20.0,,  15.8,,,,,,,,,  18.4
Southern Berkshire - South Egremont,07650030,,,,,,,,,,,,,
Southern Berkshire - Undermountain,07650035,   6.9,   3.3,   7.1,   5.7,   2.4,,,,,,,,   4.9
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,,,,,,,,,,   4.3,   1.7,   0.7,   2.3
Southwick-Tolland-Granville Regional School District - Powder Mill School,07660315,,,,  11.9,   5.3,   4.7,,,,,,,   7.1
Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,,,,,,,,   1.6,   9.6,   2.0,   2.5,   3.9,   3.9
Southwick-Tolland-Granville Regional School District - Woodland School,07660010,  11.1,  12.4,,,,,,,,,,,  11.8
Spencer-E Brookfield - David Prouty High,07670505,,,,,,,,,,   6.3,   1.5,   5.0,   4.4
Spencer-E Brookfield - East Brookfield Elementary,07670008,   3.8,   5.0,   8.7,  12.5,  16.0,  10.5,,,,,,,   9.5
Spencer-E Brookfield - Knox Trail Middle School,07670415,,,,,,   4.5,   4.4,   4.3,,,,,   4.4
Spencer-E Brookfield - Wire Village School,07670040,  12.6,   7.7,   6.1,   5.6,,,,,,,,,   7.9
Springfield - Alfred G. Zanetti Montessori Magnet School,02810095,   6.3,   4.9,   2.3,   2.1,   6.1,  15.6,   8.1,   6.9,,,,,   6.5
Springfield - Alice B Beal Elementary,02810175,   7.5,  11.5,  12.2,   8.9,   9.5,,,,,,,,  10.0
Springfield - Arthur T Talmadge,02810165,   0.0,   8.6,   6.7,   2.4,  14.0,,,,,,,,   6.3
Springfield - Balliet Middle School,02810360,,,,,,,,   0.0,,,,,   0.0
Springfield - Brightwood,02810025,  10.6,   6.3,   5.5,   2.1,   5.2,,,,,,,,   6.2
Springfield - Chestnut Academy,02810365,,,,,,,,  40.0,,,,,  40.0
Springfield - Chestnut Accelerated Middle School (Talented and Gifted),02810367,,,,,,,   8.0,   6.9,,,,,   7.5
Springfield - Conservatory of the Arts,02810475,,,,,,,   8.9,   1.9,  50.0,   8.2,   6.5,   7.1,  14.2
Springfield - Daniel B Brunton,02810035,  10.8,  12.3,   6.0,  12.9,  10.3,,,,,,,,  10.5
Springfield - Early Childhood Education Center,02810001,,,,,,,,,,,,,
Springfield - Edward P. Boland School,02810010,  15.8,  23.6,  20.3,  17.2,  19.4,,,,,,,,  19.1
Springfield - Elias Brookings,02810030,   4.7,   9.8,   2.7,   6.0,   7.4,,,,,,,,   6.4
Springfield - Emergence Academy,02810318,,,,,,,,,,,,,
Springfield - Forest Park Middle,02810325,,,,,,,   9.5,  13.8,,,,,  11.8
Springfield - Frank H Freedman,02810075,   9.3,  16.4,   2.5,   9.3,  12.2,,,,,,,,  10.4
Springfield - Frederick Harris,02810080,  14.2,  10.0,   8.9,  14.8,   8.9,,,,,,,,  11.5
Springfield - Gateway to College at Holyoke Community College,02810575,,,,,,,,,,,,  15.4,  15.8
Springfield - Gateway to College at Springfield Technical Community College,02810580,,,,,,,,,,   0.0,  14.3,  25.0,  14.3
Springfield - German Gerena Community School,02810195,  13.0,   9.6,   9.3,  11.2,  10.6,,,,,,,,  10.7
Springfield - Glenwood,02810065,  11.1,   6.3,  13.7,   5.4,   9.3,,,,,,,,   9.3
Springfield - Glickman Elementary,02810068,  17.4,  15.4,  17.6,  10.4,  24.4,,,,,,,,  17.8
Springfield - High School Of Commerce,02810510,,,,,,,,,,   8.8,   7.2,   5.1,   7.4
Springfield - Hiram L Dorman,02810050,   6.1,   7.1,   6.4,   6.1,  23.3,,,,,,,,   9.8
Springfield - Homer Street,02810085,  10.6,  13.0,  17.5,   9.7,  22.8,,,,,,,,  14.2
Springfield - Impact Prep at Chestnut,02810366,,,,,,,  46.7,  52.6,,,,,  49.6
Springfield - Indian Orchard Elementary,02810100,   9.1,  10.4,   8.6,   8.6,  18.4,,,,,,,,  11.3
Springfield - John F Kennedy Middle,02810328,,,,,,,   9.9,  11.7,,,,,  10.7
Springfield - John J Duggan Middle,02810320,,,,,,,   4.8,   7.8,  68.6,   7.8,  10.3,   0.0,  22.1
Springfield - Kensington International School,02810110,   5.3,   4.9,   8.2,  11.8,  14.0,,,,,,,,   9.0
Springfield - Kiley Academy,02810316,,,,,,,,,,,,,
Springfield - Kiley Prep,02810315,,,,,,,,,,,,,
Springfield - Liberty,02810115,   9.3,  16.1,  20.8,  18.8,  14.6,,,,,,,,  16.1
Springfield - Liberty Preparatory Academy,02810560,,,,,,,,,,,,,  57.1
Springfield - Lincoln,02810120,   8.5,   8.1,   5.6,   4.8,   9.2,,,,,,,,   7.3
Springfield - Lyceum Academy,02810317,,,,,,,,,,,,,
Springfield - M Marcus Kiley Middle,02810330,,,,,,,   6.7,   6.8,,,,,   6.7
Springfield - Margaret C Ells,02810060,,,,,,,,,,,,,
Springfield - Mary A. Dryden Veterans Memorial School,02810125,  25.0,  26.7,  18.2,  26.7,  17.0,,,,,,,,  22.6
Springfield - Mary M Lynch,02810140,   6.3,   8.7,   2.1,   7.3,  12.1,,,,,,,,   7.0
Springfield - Mary M Walsh,02810155,  11.9,   4.4,   7.5,   7.4,  13.2,,,,,,,,   9.0
Springfield - Mary O Pottenger,02810145,  13.5,  13.0,   6.6,  13.9,  18.7,,,,,,,,  13.1
Springfield - Milton Bradley School,02810023,  11.3,  12.0,  14.8,   6.3,  10.7,,,,,,,,  11.0
Springfield - Rebecca M Johnson,02810055,   4.4,  17.1,   6.4,   3.6,   9.1,,,,,,,,   8.4
Springfield - Rise Academy at Van Sickle,02810480,,,,,,,   6.9,   4.8,,,,,   5.9
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,,,,,,,,,,   1.7,   1.6,   1.2,   1.5
Springfield - STEM Middle Academy,02810350,,,,,,,   1.1,   4.4,,,,,   2.7
Springfield - Samuel Bowles,02810020,  24.1,  30.6,  19.6,  36.6,  25.0,,,,,,,,  27.1
Springfield - South End Middle School,02810355,,,,,,,  17.1,   6.1,,,,,  11.6
Springfield - Springfield Central High,02810500,,,,,,,,,,   6.9,   4.4,   2.0,   4.7
Springfield - Springfield High School,02810570,,,,,,,,,,   7.7,   7.1,   9.1,   7.9
Springfield - Springfield High School of Science and Technology,02810530,,,,,,,,,,   4.4,   5.8,   2.0,   4.2
Springfield - Springfield International Academy at Johnson,02810215,,,,   8.3,  55.6,,,,,,,,  28.6
Springfield - Springfield International Academy at Sci-Tech,02810700,,,,,,,,,,   7.0,   0.0,,   4.8
Springfield - Springfield Public Day Elementary School,02810005,,,   0.0,   5.9,   9.1,,,,,,,,   4.9
Springfield - Springfield Public Day High School,02810550,,,,,,,,,,   3.0,   0.0,   5.6,   2.9
Springfield - Springfield Public Day Middle School,02810345,,,,,,,  14.3,   4.5,,,,,   8.3
Springfield - Springfield Vocational Academy,02810675,,,,,,,,,,,,,
Springfield - Sumner Avenue,02810160,   9.9,  18.8,  11.0,  10.7,  13.6,,,,,,,,  13.1
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,,,,,,,   1.0,   2.1,  40.4,   2.4,   1.2,   7.6,   9.8
Springfield - Thomas M Balliet,02810015,   4.7,  11.4,  14.6,   7.0,  11.5,,,,,,,,   9.9
Springfield - Van Sickle Academy,02810485,,,,,,,   7.7,   2.7,,,,,   5.6
Springfield - Warner,02810180,  17.5,   9.1,  12.5,  14.6,  10.3,,,,,,,,  13.1
Springfield - Washington,02810185,   3.4,  17.1,  13.2,  14.5,  14.3,,,,,,,,  12.7
Springfield - White Street,02810190,   8.3,   9.5,   5.4,   5.3,   4.2,,,,,,,,   6.7
Springfield - William N. DeBerry,02810045,  11.6,  15.6,  20.0,  13.0,  28.6,,,,,,,,  17.8
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,   0.0,   1.9,   0.0,   1.9,   1.9,   9.3,,,,,,,   2.5
Stoneham - Colonial Park,02840005,   8.5,   9.1,   4.1,   2.2,,,,,,,,,   5.9
Stoneham - Robin Hood,02840025,   4.5,   5.9,   9.0,   5.2,,,,,,,,,   6.1
Stoneham - South,02840030,  10.9,   7.4,   8.7,   3.3,,,,,,,,,   7.6
Stoneham - Stoneham Central Middle School,02840405,,,,,,   8.2,   6.1,   4.0,,,,,   6.1
Stoneham - Stoneham High,02840505,,,,,,,,,,   3.4,   2.8,   0.6,   2.2
Stoughton - Edwin A Jones Early Childhood Center,02850012,,,,,,,,,,,,,
Stoughton - Helen Hansen Elementary,02850010,  26.0,  16.3,  10.0,  11.1,   2.9,,,,,,,,  14.2
Stoughton - Joseph H Gibbons,02850025,   8.2,   9.2,   8.9,  17.9,   1.7,,,,,,,,   9.4
Stoughton - Joseph R Dawe Jr Elementary,02850014,   5.8,   5.3,   4.7,   1.9,   4.1,,,,,,,,   4.3
Stoughton - O'Donnell Middle School,02850405,,,,,,,   3.7,   3.7,,,,,   3.7
Stoughton - Richard L. Wilkins Elementary School,02850020,  16.7,  13.3,  22.0,  13.0,  12.2,,,,,,,,  15.5
Stoughton - South Elementary,02850015,   7.1,   5.6,   0.0,   3.3,   6.5,,,,,,,,   4.8
Stoughton - Stoughton High,02850505,,,,,,,,,,   5.7,   0.8,   1.9,   2.8
Sturbridge - Burgess Elementary,02870005,   6.4,   6.0,   7.1,   1.7,   4.3,   8.5,,,,,,,   5.6
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,,,,,,,,,,   6.0,   1.8,   0.5,   2.9
Sudbury - Ephraim Curtis Middle,02880305,,,,,,,   5.0,   4.6,,,,,   4.8
Sudbury - General John Nixon Elementary,02880025,  12.3,   4.9,   7.0,   6.5,   7.0,,,,,,,,   7.7
Sudbury - Israel Loring School,02880015,   7.7,   8.6,   3.1,   6.1,  12.8,,,,,,,,   7.9
Sudbury - Josiah Haynes,02880010,   5.0,   5.2,   5.3,   7.9,   7.7,,,,,,,,   6.3
Sudbury - Peter Noyes,02880030,   9.2,   4.8,   7.0,   2.2,   5.7,,,,,,,,   5.7
Sunderland - Sunderland Elementary,02890005,  15.4,  13.8,   3.7,  10.0,   8.1,  29.4,,,,,,,  12.0
Sutton - Sutton Early Learning,02900003,  10.8,   6.7,,,,,,,,,,,   8.6
Sutton - Sutton Elementary,02900005,,,,  12.4,   2.8,,,,,,,,   7.1
Sutton - Sutton High School,02900510,,,,,,,,,,   0.0,   4.1,   1.1,   1.8
Sutton - Sutton Middle School,02900305,,,,,,,  10.8,   3.3,,,,,   6.9
Swampscott - Clarke,02910005,   8.9,   0.0,   4.8,  10.6,,,,,,,,,   6.2
Swampscott - Hadley,02910010,   6.3,  13.4,   6.2,   7.9,,,,,,,,,   8.5
Swampscott - Stanley,02910020,   7.4,   6.5,  12.8,   8.3,,,,,,,,,   8.7
Swampscott - Swampscott High,02910505,,,,,,,,,,   1.9,   1.6,   0.5,   1.3
Swampscott - Swampscott Middle,02910305,,,,,,   3.8,   7.1,   4.8,,,,,   5.2
Swansea - Elizabeth S Brown,02920006,,,,   7.5,   3.3,,,,,,,,   5.5
Swansea - Gardner,02920015,   4.2,   4.8,,,,,,,,,,,   4.5
Swansea - Joseph Case High,02920505,,,,,,,,,,   6.9,   0.8,   1.5,   3.0
Swansea - Joseph Case Jr High,02920305,,,,,,,   4.5,   3.2,,,,,   3.8
Swansea - Joseph G Luther,02920020,,,,   5.4,   1.9,,,,,,,,   3.9
Swansea - Mark G Hoyle Elementary,02920017,  11.1,  10.8,,,,,,,,,,,  10.9
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,  11.1,   7.5,  21.2,  10.4,  11.4,   8.6,  18.2,  15.0,  38.5,  21.3,  18.7,  20.4,  20.6
Tantasqua - Tantasqua Regional Jr High,07700405,,,,,,,,   5.5,,,,,   5.5
Tantasqua - Tantasqua Regional Sr High,07700505,,,,,,,,,,   1.9,   2.4,   1.2,   1.8
Tantasqua - Tantasqua Regional Vocational,07700605,,,,,,,,,,   9.6,   3.2,   0.0,   4.7
Taunton - Benjamin Friedman Middle,02930315,,,,,,   5.7,   3.4,,,,,,   4.5
Taunton - East Taunton Elementary,02930010,  13.9,  14.9,   9.8,   6.1,,,,,,,,,  11.0
Taunton - Edmund Hatch Bennett,02930007,  10.5,   6.6,   8.6,   6.8,,,,,,,,,   8.1
Taunton - Edward F. Leddy Preschool,02930005,,,,,,,,,,,,,
Taunton - Elizabeth Pole,02930027,  12.7,  10.2,   8.9,   7.4,,,,,,,,,   9.7
Taunton - H H Galligan,02930057,  10.3,  19.1,   9.3,   2.1,,,,,,,,,  10.2
Taunton - John F Parker Middle,02930305,,,,,,   5.8,   3.8,,,,,,   4.8
Taunton - Joseph C Chamberlain,02930008,   7.4,   8.3,   5.6,   3.9,,,,,,,,,   6.3
Taunton - Joseph H Martin,02930042,,,,,,   6.8,   8.2,,,,,,   7.4
Taunton - Mulcahey Elementary School,02930015,   9.1,   9.8,   9.9,  10.1,,,,,,,,,   9.7
Taunton - Taunton Alternative High School,02930525,,,,,,,,,,,   0.0,   9.7,   5.6
Taunton - Taunton High,02930505,,,,,,,,,  22.1,   4.5,   4.4,   7.3,  10.6
Tewksbury - Heath-Brook,02950010,   5.4,   7.5,,,,,,,,,,,   6.4
Tewksbury - John F. Ryan,02950023,,,,,,   3.2,,,,,,,   3.2
Tewksbury - John W. Wynn Middle,02950305,,,,,,,,   3.9,,,,,   3.9
Tewksbury - L F Dewing,02950001,  10.3,   8.3,,,,,,,,,,,   9.3
Tewksbury - Louise Davy Trahan,02950025,,,,   3.8,,,,,,,,,   3.8
Tewksbury - North Street,02950020,,,,   7.8,,,,,,,,,   7.8
Tewksbury - Tewksbury Memorial High,02950505,,,,,,,,,,   2.6,   1.3,   0.5,   1.4
Tisbury - Tisbury Elementary,02960005,   9.1,   8.0,   8.3,   6.9,  17.6,   4.3,  18.2,   6.1,,,,,  10.5
Topsfield - Proctor Elementary,02980005,,,,,   4.9,   3.3,,,,,,,   4.1
Topsfield - Steward Elementary,02980010,   8.9,  12.3,   4.7,,,,,,,,,,   8.5
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,,,,,,,,,,   2.2,   4.4,   2.6,   3.1
Triton - Newbury Elementary,07730020,  10.2,   4.2,   9.8,   5.1,   5.5,  19.6,,,,,,,   9.2
Triton - Pine Grove,07730025,  17.0,   4.3,  13.8,  10.0,  10.7,  14.5,,,,,,,  12.0
