School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Reading - J Warren Killam,02460017,  11.7,   1.6,   6.1,   3.8,   1.8,,,,,,,,   5.3
Reading - Joshua Eaton,02460010,  10.5,   3.0,   2.3,   5.8,   0.0,,,,,,,,   4.5
Reading - RISE PreSchool,02460001,,,,,,,,,,,,,
Reading - Reading Memorial High,02460505,,,,,,,,,,   0.7,   1.5,   1.3,   1.2
Reading - Walter S Parker Middle,02460310,,,,,,,   2.4,   4.8,,,,,   3.7
Reading - Wood End Elementary School,02460020,   3.8,   0.0,   2.0,   0.0,   0.0,,,,,,,,   1.1
Revere - A. C. Whelan Elementary School,02480003,  11.7,  10.8,   6.4,   4.1,  14.3,,,,,,,,   9.4
Revere - Abraham Lincoln,02480025,   9.5,  12.2,  12.0,  13.5,  16.1,,,,,,,,  12.7
Revere - Beachmont Veterans Memorial School,02480013,  15.2,  31.3,   6.8,   8.0,   9.3,,,,,,,,  15.6
Revere - Garfield Elementary School,02480056,  13.3,  13.6,  11.7,  14.5,  11.9,,,,,,,,  13.0
Revere - Garfield Middle School,02480057,,,,,,,   4.4,   6.4,,,,,   5.4
Revere - Paul Revere,02480050,   8.1,   7.0,   4.1,  14.0,   6.7,,,,,,,,   8.2
Revere - Revere High,02480505,,,,,,,,,,   7.4,   5.0,   3.9,   5.5
Revere - Rumney Marsh Academy,02480014,,,,,,,   4.7,   8.1,,,,,   6.3
Revere - Seacoast School,02480520,,,,,,,,,,  22.2,  30.8,  37.5,  27.1
Revere - Staff Sargent James J. Hill Elementary School,02480035,   8.8,  11.9,   6.1,   5.9,  13.3,,,,,,,,   9.2
Revere - Susan B. Anthony Middle School,02480305,,,,,,,   7.3,   5.8,,,,,   6.5
Richmond - Richmond Consolidated,02490005,   6.3,   5.9,  17.6,  15.8,  20.0,  12.5,  14.3,  12.5,,,,,  13.3
Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,,,,,,   5.2,  13.2,   7.7,  33.3,  13.3,   3.1,   4.3,  12.0
River Valley Charter (District) - River Valley Charter School,04820050,   6.3,   6.5,  15.2,  15.6,   8.8,  21.2,  16.1,  18.2,,,,,  13.5
Rochester - Rochester Memorial,02500005,   0.0,   2.6,   0.0,   1.2,   0.0,   1.5,,,,,,,   1.0
Rockland - Jefferson Elementary School,02510060,  16.4,   6.0,   5.8,  13.2,,,,,,,,,  10.6
Rockland - John W Rogers Middle,02510305,,,,,,   7.9,   3.3,   6.7,,,,,   6.0
Rockland - Memorial Park,02510020,   9.1,  13.7,   7.6,   7.3,,,,,,,,,   9.2
Rockland - R Stewart Esten,02510025,  13.1,   3.5,   7.7,   5.3,,,,,,,,,   7.3
Rockland - Rockland Senior High,02510505,,,,,,,,,,   7.8,   4.9,   3.2,   5.3
Rockport - Rockport Elementary,02520005,   7.4,   1.8,   6.5,   9.6,   3.1,,,,,,,,   5.8
Rockport - Rockport High,02520510,,,,,,,,,,   4.9,   4.3,   0.0,   3.0
Rockport - Rockport Middle,02520305,,,,,,,  11.4,   0.0,,,,,   5.5
Rowe - Rowe Elementary,02530005,,   0.0,   0.0,,   0.0,   0.0,,,,,,,   0.0
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,,,,,,  12.9,  17.1,  12.8,  40.9,  18.2,  11.2,  12.8,  19.2
Sabis International Charter (District) - Sabis International Charter School,04410505,   3.8,   1.7,   9.0,   2.4,   9.4,   8.6,  12.4,   4.7,  30.2,  12.9,   2.0,   4.3,   8.8
Salem - Bates,02580003,   6.3,  17.7,  11.1,   8.5,  15.3,,,,,,,,  11.7
Salem - Carlton,02580015,   7.9,   8.0,  19.0,  26.3,   7.8,,,,,,,,  12.7
Salem - Collins Middle,02580305,,,,,,,  10.9,   8.9,,,,,   9.9
Salem - Horace Mann Laboratory,02580030,   7.4,  11.9,  10.0,  14.0,   7.1,,,,,,,,  10.0
Salem - New Liberty Innovation School,02580510,,,,,,,,,,   7.7,   6.3,   0.0,   5.7
Salem - Salem Early Childhood,02580001,,,,,,,,,,,,,
Salem - Salem High,02580505,,,,,,,,,,   7.1,   6.7,   5.6,   6.5
Salem - Salem Prep High School,02580515,,,,,,,,,,,,,   0.0
Salem - Saltonstall School,02580050,   4.8,   0.0,   4.7,   4.3,   1.9,  25.5,   7.3,   4.8,,,,,   7.2
Salem - Witchcraft Heights,02580070,   7.8,  11.7,   9.1,  11.7,  14.4,,,,,,,,  10.9
Salem Academy Charter (District) - Salem Academy Charter School,04850485,,,,,,,   4.2,   4.2,  18.1,  11.5,   4.8,   0.0,   7.3
Sandwich - Forestdale School,02610002,   2.2,   5.0,,,,,,,,,,,   3.6
Sandwich - Oak Ridge,02610025,,,,   5.2,   8.5,   8.2,,,,,,,   7.3
Sandwich - Sandwich High,02610505,,,,,,,,,,   4.5,   2.6,   1.8,   2.9
Sandwich - Sandwich STEM Academy,02610305,,,,,,,,   3.2,,,,,   3.2
Saugus - Belmonte Saugus Middle,02620305,,,,,,,  13.4,   5.4,,,,,   9.4
Saugus - Douglas Waybright,02620067,  15.0,  11.9,   4.3,   5.1,   3.6,,,,,,,,   7.9
Saugus - Lynnhurst,02620040,  38.1,   0.0,   7.3,   0.0,   4.3,,,,,,,,  12.2
Saugus - Oaklandvale,02620050,   9.7,  13.5,   7.5,   7.5,   2.2,,,,,,,,   7.8
Saugus - Saugus High,02620505,,,,,,,,,,   5.4,   1.1,   2.5,   3.0
Saugus - Veterans Memorial,02620065,  11.9,   9.8,  10.5,   8.8,   7.2,,,,,,,,   9.6
Savoy - Emma L Miller Elementary School,02630010,  16.7,   0.0,  14.3,   0.0,   0.0,,,,,,,,   4.8
Scituate - Cushing Elementary,02640007,   5.0,   3.6,   5.4,   5.4,   2.0,,,,,,,,   4.3
Scituate - Gates Middle School,02640305,,,,,,,   3.5,   5.1,,,,,   4.3
Scituate - Hatherly Elementary,02640010,   2.4,   0.0,   5.6,   2.1,   2.1,,,,,,,,   2.3
Scituate - Jenkins Elementary School,02640015,  19.1,   0.0,   1.9,   7.7,   6.8,,,,,,,,   7.6
Scituate - Scituate High School,02640505,,,,,,,,,,   1.6,   2.4,   3.1,   2.3
Scituate - Wampatuck Elementary,02640020,   3.3,   0.0,   3.5,   3.7,   3.2,,,,,,,,   2.6
Seekonk - Dr. Kevin M. Hurley Middle School,02650405,,,,,,,   0.6,   1.9,,,,,   1.2
Seekonk - George R Martin,02650007,   8.9,   2.7,   1.2,   2.7,   1.3,,,,,,,,   3.5
Seekonk - Mildred Aitken School,02650015,   4.2,   2.6,   5.5,   1.4,   2.9,,,,,,,,   3.3
Seekonk - Seekonk High,02650505,,,,,,,,,,   1.2,   2.6,   2.0,   1.9
Seven Hills Charter Public (District) - Seven Hills Charter School,04860105,   5.1,   6.5,   5.6,   1.2,   7.9,   3.9,   0.0,   4.2,,,,,   4.3
Sharon - Cottage Street,02660005,  27.3,  16.3,  22.2,  14.6,   3.9,,,,,,,,  16.0
Sharon - East Elementary,02660010,  15.6,   7.2,   3.8,   7.4,   3.5,,,,,,,,   7.7
Sharon - Heights Elementary,02660015,  16.3,   4.6,   7.1,   4.3,   5.4,,,,,,,,   7.6
Sharon - Sharon Early Childhood Center,02660001,,,,,,,,,,,,,
Sharon - Sharon High,02660505,,,,,,,,,,   2.6,   2.3,   0.8,   1.9
Sharon - Sharon Middle,02660305,,,,,,,   3.9,   3.5,,,,,   3.7
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,08710605,,,,,,,,,,   2.4,   2.5,   0.6,   1.9
Sherborn - Pine Hill,02690010,   1.8,   0.0,   2.9,   0.0,   4.6,,,,,,,,   2.0
Shrewsbury - Beal School,02710005,  78.2,,,,,,,,,,,,  78.2
Shrewsbury - Calvin Coolidge,02710015,  18.6,   7.1,   7.3,   9.3,,,,,,,,,   9.3
Shrewsbury - Floral Street School,02710020,,   7.9,   7.4,   6.6,,,,,,,,,   7.2
Shrewsbury - Oak Middle School,02710030,,,,,,,,   3.5,,,,,   3.5
Shrewsbury - Parker Road Preschool,02710040,,,,,,,,,,,,,
Shrewsbury - Sherwood Middle School,02710305,,,,,,   3.4,,,,,,,   3.4
Shrewsbury - Shrewsbury Sr High,02710505,,,,,,,,,,   3.9,   3.3,   2.2,   3.1
Shrewsbury - Spring Street,02710035,   2.3,   2.9,   4.2,   1.3,,,,,,,,,   2.7
Shrewsbury - Walter J Paton,02710025,   4.7,   2.4,  10.3,   5.6,,,,,,,,,   5.6
Shutesbury - Shutesbury Elementary,02720005,   7.7,  20.0,   5.3,  16.7,   0.0,   7.1,,,,,,,   8.5
Silver Lake - Silver Lake Regional High,07600505,,,,,,,,,,   4.8,   3.6,   4.0,   4.1
Silver Lake - Silver Lake Regional Middle School,07600405,,,,,,,,   4.1,,,,,   4.1
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,,,,,,,,   9.6,  45.2,  12.7,  10.3,   6.3,  18.1
Somerset - Chace Street,02730005,   4.8,   6.5,   4.5,   3.6,   7.5,,,,,,,,   5.4
Somerset - North Elementary,02730008,  10.3,   9.1,   4.6,   2.9,   3.9,,,,,,,,   6.0
Somerset - Somerset Middle School,02730305,,,,,,,   0.5,   0.5,,,,,   0.5
Somerset - South,02730015,   5.0,   6.5,   6.4,   8.3,   1.9,,,,,,,,   5.4
Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,,,,,,,,,,   3.5,   3.2,   2.3,   3.0
Somerville - Albert F. Argenziano School at Lincoln Park,02740087,   4.3,  19.4,  18.5,  19.6,  50.0,  11.4,   7.5,   6.7,,,,,  20.2
Somerville - Arthur D Healey,02740075,  15.9,  19.4,   8.7,  18.0,   8.1,  10.4,   0.0,   6.7,,,,,  11.3
Somerville - Benjamin G Brown,02740015,   2.6,  12.1,   9.3,   0.0,   5.7,,,,,,,,   5.8
Somerville - Capuano Early Childhood Center,02740005,,,,,,,,,,,,,
Somerville - E Somerville Community,02740111,   6.1,   3.5,  11.0,   7.6,  12.2,   6.3,  10.6,   1.2,,,,,   7.4
Somerville - Full Circle High School,02740510,,,,,,,,,,  12.5,  11.8,   5.3,   9.1
Somerville - John F Kennedy,02740083,   4.3,  12.2,   4.0,  10.3,   6.8,  11.9,   3.8,   5.6,,,,,   7.1
Somerville - Next Wave Junior High,02740410,,,,,,,,   0.0,,,,,  16.7
Somerville - Somerville High,02740505,,,,,,,,,,   5.3,   5.1,   3.1,   4.6
Somerville - West Somerville Neighborhood,02740115,   9.5,   4.7,   8.1,   2.2,   2.5,   0.0,   6.8,   9.4,,,,,   5.4
Somerville - Winter Hill Community,02740120,  29.7,  24.4,  20.0,  10.8,   7.0,  26.8,  17.0,  20.3,,,,,  19.7
South Hadley - Michael E. Smith Middle School,02780305,,,,,,   6.0,   8.0,   2.9,,,,,   5.7
South Hadley - Mosier,02780020,,,   4.0,   5.3,,,,,,,,,   4.6
South Hadley - Plains Elementary,02780015,   4.2,,,,,,,,,,,,   4.2
South Hadley - South Hadley High,02780505,,,,,,,,,,   3.6,   3.5,   2.9,   3.3
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,,,,,,,,,,   4.3,   1.5,   3.8,   3.2
South Shore Charter Public (District) - South Shore Charter Public School,04880550,   2.7,   6.3,   7.6,  13.8,   7.8,   8.9,  13.0,  12.7,  25.3,  14.7,   4.2,   6.8,  10.3
South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,,,,,,,,,,   3.0,   1.9,   3.4,   2.8
Southampton - William E Norris,02750005,   4.7,   1.8,   6.4,   1.8,   3.4,   0.0,,,,,,,   3.1
Southborough - Albert S. Woodward Memorial School,02760050,,,   4.1,,,,,,,,,,   4.1
Southborough - Margaret A Neary,02760020,,,,,   0.8,,,,,,,,   0.8
Southborough - Mary E Finn School,02760008,   2.7,,,,,,,,,,,,   2.7
Southborough - P Brent Trottier,02760305,,,,,,,   3.7,   2.0,,,,,   2.8
Southbridge - Charlton Street,02770005,,,   7.6,  10.1,  20.8,,,,,,,,  13.0
Southbridge - Eastford Road,02770010,  15.6,,,,,,,,,,,,  15.6
Southbridge - Southbridge Academy,02770525,,,,,,,,,,  12.5,  28.6,,  16.7
Southbridge - Southbridge High School,02770515,,,,,,,,,,  11.3,  11.1,  14.7,  12.2
Southbridge - Southbridge Middle School,02770315,,,,,,,  11.4,   4.4,,,,,   7.9
Southbridge - West Street,02770020,,,  13.5,  14.1,   8.6,,,,,,,,  12.2
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,,,,,,,,,,   5.1,   1.6,   0.9,   2.6
Southern Berkshire - Mt Everett Regional,07650505,,,,,,,,   7.1,   6.9,   9.4,   2.0,   1.9,   5.5
Southern Berkshire - New Marlborough Central,07650018,   0.0,  14.3,  11.8,   9.1,,,,,,,,,   8.3
Southern Berkshire - South Egremont,07650030,  35.7,,,,,,,,,,,,  35.7
Southern Berkshire - Undermountain,07650035,   3.2,  10.0,   2.7,   4.8,   6.1,,,,,,,,   5.2
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,,,,,,,,,,   3.6,   2.1,   0.8,   2.3
Southwick-Tolland-Granville Regional School District - Powder Mill School,07660315,,,,   1.8,   3.3,   1.7,,,,,,,   2.3
Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,,,,,,,,   2.7,  17.1,   6.5,   7.1,   2.7,   7.2
Southwick-Tolland-Granville Regional School District - Woodland School,07660010,   4.8,   5.7,,,,,,,,,,,   5.2
Spencer-E Brookfield - David Prouty High,07670505,,,,,,,,,,   9.4,   3.1,   4.7,   5.7
Spencer-E Brookfield - East Brookfield Elementary,07670008,   9.5,  11.5,   0.0,   8.3,  11.1,   7.1,,,,,,,   8.0
Spencer-E Brookfield - Knox Trail Middle School,07670415,,,,,,   3.6,   6.8,   3.3,,,,,   4.5
Spencer-E Brookfield - Wire Village School,07670040,  11.3,  10.8,   8.7,   9.7,,,,,,,,,  10.0
Springfield - Alfred G. Zanetti Montessori Magnet School,02810095,   7.1,   9.3,   6.3,  16.7,   6.5,   5.1,   6.7,  11.4,,,,,   8.6
Springfield - Alice B Beal Elementary,02810175,   8.7,  14.6,   5.1,  13.5,  12.8,,,,,,,,  10.9
Springfield - Arthur T Talmadge,02810165,  12.1,   0.0,  15.8,  11.4,  13.9,,,,,,,,  10.3
Springfield - Balliet Middle School,02810360,,,,,,,   0.0,   7.7,,,,,   4.8
Springfield - Brightwood,02810025,  11.3,  12.7,  11.1,   9.4,  21.6,,,,,,,,  13.2
Springfield - Chestnut Academy,02810365,,,,,,,  16.5,   9.5,,,,,  13.4
Springfield - Chestnut Accelerated Middle School (Talented and Gifted),02810367,,,,,,,   9.7,  17.4,,,,,  13.6
Springfield - Conservatory of the Arts,02810475,,,,,,,   7.4,   8.9,  74.1,   6.1,   7.7,   7.7,  19.9
Springfield - Daniel B Brunton,02810035,  19.3,  16.2,  20.0,   5.7,  21.6,,,,,,,,  16.6
Springfield - Early Childhood Education Center,02810001,,,,,,,,,,,,,
Springfield - Edward P. Boland School,02810010,  12.5,  22.1,   9.0,  15.7,  18.1,,,,,,,,  15.6
Springfield - Elias Brookings,02810030,  22.2,  21.7,  15.9,   2.2,  10.5,,,,,,,,  14.7
Springfield - Forest Park Middle,02810325,,,,,,,  11.1,  15.5,,,,,  13.4
Springfield - Frank H Freedman,02810075,  13.3,  29.1,  22.2,  13.0,  15.2,,,,,,,,  18.7
Springfield - Frederick Harris,02810080,  17.6,  18.8,   9.4,  13.2,  23.1,,,,,,,,  16.5
Springfield - Gateway to College at Holyoke Community College,02810575,,,,,,,,,,,  18.2,  25.0,  24.0
Springfield - Gateway to College at Springfield Technical Community College,02810580,,,,,,,,,,  42.9,  31.3,  28.6,  33.3
Springfield - German Gerena Community School,02810195,  16.8,   8.4,  12.4,  10.1,  12.1,,,,,,,,  11.9
Springfield - Glenwood,02810065,  15.9,  13.7,  19.6,  16.3,  10.9,,,,,,,,  15.1
Springfield - Glickman Elementary,02810068,  19.2,  22.4,  11.9,   9.0,   9.4,,,,,,,,  14.1
Springfield - High School Of Commerce,02810510,,,,,,,,,,   9.6,   4.7,  10.9,   8.3
Springfield - Hiram L Dorman,02810050,  14.6,  15.6,  19.6,  21.7,  21.4,,,,,,,,  18.8
Springfield - Homer Street,02810085,  20.3,  22.8,  16.2,  20.4,  24.6,,,,,,,,  20.8
Springfield - Impact Prep at Chestnut,02810366,,,,,,,  17.1,  13.0,,,,,  15.3
Springfield - Indian Orchard Elementary,02810100,  18.8,  13.8,  18.1,  16.1,  17.6,,,,,,,,  16.8
Springfield - John F Kennedy Middle,02810328,,,,,,,  21.9,  16.8,,,,,  19.4
Springfield - John J Duggan Middle,02810320,,,,,,,  12.4,   4.5,  51.4,  11.4,  10.2,   8.1,  19.7
Springfield - Kensington International School,02810110,  12.5,  14.6,  19.6,  15.1,  21.1,,,,,,,,  16.4
Springfield - Liberty,02810115,  18.8,  17.3,  14.6,  11.6,  27.1,,,,,,,,  18.0
Springfield - Liberty Preparatory Academy,02810560,,,,,,,,,,,  66.7,  66.7,  60.0
Springfield - Lincoln,02810120,  20.0,  16.4,  21.2,  10.1,  13.8,,,,,,,,  16.4
Springfield - M Marcus Kiley Middle,02810330,,,,,,,  13.6,  12.4,,,,,  13.0
Springfield - Margaret C Ells,02810060,,,,,,,,,,,,,
Springfield - Mary A. Dryden Veterans Memorial School,02810125,  16.3,   8.0,  14.3,   9.1,  16.7,,,,,,,,  12.7
Springfield - Mary M Lynch,02810140,  10.0,  20.8,  10.5,  20.9,  14.3,,,,,,,,  15.3
Springfield - Mary M Walsh,02810155,  13.2,  18.4,  16.0,  19.4,  14.6,,,,,,,,  16.3
Springfield - Mary O Pottenger,02810145,  13.1,  11.5,  12.7,  11.8,   9.0,,,,,,,,  11.5
Springfield - Milton Bradley School,02810023,  22.7,  21.2,  13.0,  17.7,  14.9,,,,,,,,  17.8
Springfield - Rebecca M Johnson,02810055,  10.3,  18.3,  14.7,  12.6,  13.3,,,,,,,,  13.7
Springfield - Rise Academy at Van Sickle,02810480,,,,,,,  15.0,  10.5,,,,,  12.9
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,,,,,,,,,,   3.3,   5.1,   3.3,   3.9
Springfield - STEM Middle Academy,02810350,,,,,,,  10.5,  10.2,,,,,  10.4
Springfield - Samuel Bowles,02810020,  10.0,  20.5,  15.2,  21.8,  15.9,,,,,,,,  16.4
Springfield - South End Middle School,02810355,,,,,,,   8.3,  18.3,,,,,  13.6
Springfield - Springfield Central High,02810500,,,,,,,,,,   7.9,   4.4,   2.7,   5.4
Springfield - Springfield High School,02810570,,,,,,,,,,  31.8,  23.1,  11.8,  23.1
Springfield - Springfield High School of Science and Technology,02810530,,,,,,,,,,   9.5,   7.6,   5.4,   7.6
Springfield - Springfield International Academy at Johnson,02810215,,,,  12.5,  25.0,,,,,,,,  18.8
Springfield - Springfield International Academy at Sci-Tech,02810700,,,,,,,,,,  28.9,,,  28.9
Springfield - Springfield Public Day Elementary School,02810005,,   0.0,   7.1,  18.2,  10.0,,,,,,,,  11.1
Springfield - Springfield Public Day High School,02810550,,,,,,,,,,  17.2,  39.1,  33.3,  28.4
Springfield - Springfield Public Day Middle School,02810345,,,,,,,   0.0,  10.5,,,,,   6.1
Springfield - Springfield Vocational Academy,02810675,,,,,,,,,,,,,
Springfield - Sumner Avenue,02810160,  18.9,  18.9,  16.7,  16.2,  20.3,,,,,,,,  18.2
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,,,,,,,   4.0,   4.8,  35.7,  14.6,   7.1,   5.7,  12.5
Springfield - Thomas M Balliet,02810015,  15.9,   5.6,  14.3,  13.0,  15.8,,,,,,,,  13.1
Springfield - Van Sickle Academy,02810485,,,,,,,  11.4,  11.5,,,,,  11.5
Springfield - Warner,02810180,  23.5,  18.2,  20.5,  27.0,  20.9,,,,,,,,  22.0
Springfield - Washington,02810185,  13.4,  34.2,  18.8,  15.6,  26.5,,,,,,,,  22.6
Springfield - White Street,02810190,  16.9,  16.9,  22.9,  14.5,  19.4,,,,,,,,  18.0
Springfield - William N. DeBerry,02810045,  20.7,  11.6,  13.3,  11.9,  15.1,,,,,,,,  14.2
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,  13.0,   3.7,   1.9,   5.6,   9.4,,,,,,,,   6.7
Stoneham - Colonial Park,02840005,   4.7,   6.3,   0.0,   4.7,,,,,,,,,   3.9
Stoneham - Robin Hood,02840025,   3.0,   6.1,   7.9,   4.2,,,,,,,,,   5.3
Stoneham - South,02840030,   7.1,   0.0,   6.2,   4.2,,,,,,,,,   4.5
Stoneham - Stoneham Central Middle School,02840405,,,,,,   5.2,   5.6,   5.0,,,,,   5.3
Stoneham - Stoneham High,02840505,,,,,,,,,,   4.3,   5.4,   3.4,   4.4
Stoughton - Edwin A Jones Early Childhood Center,02850012,,,,,,,,,,,,,
Stoughton - Helen Hansen Elementary,02850010,   2.6,   5.7,  10.9,   3.1,   5.0,,,,,,,,   5.7
Stoughton - Joseph H Gibbons,02850025,   1.7,   1.9,   1.8,   6.9,   3.4,,,,,,,,   3.1
Stoughton - Joseph R Dawe Jr Elementary,02850014,   7.5,   6.3,   7.3,   5.9,  17.0,,,,,,,,   8.4
Stoughton - O'Donnell Middle School,02850405,,,,,,,   3.6,   5.8,,,,,   4.8
Stoughton - Richard L. Wilkins Elementary School,02850020,  15.9,  14.3,  16.4,  28.8,  15.5,,,,,,,,  18.5
Stoughton - South Elementary,02850015,  10.3,   2.9,  13.3,  10.4,   4.1,,,,,,,,   8.0
Stoughton - Stoughton High,02850505,,,,,,,,,,   4.2,   6.9,   2.3,   4.5
Sturbridge - Burgess Elementary,02870005,   4.2,   5.2,   1.8,   2.7,   2.6,   2.3,,,,,,,   3.1
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,,,,,,,,,,   8.1,   7.3,   3.5,   6.4
Sudbury - Ephraim Curtis Middle,02880305,,,,,,,   2.4,   4.8,,,,,   3.5
Sudbury - General John Nixon Elementary,02880025,   5.6,   1.8,   2.3,   2.9,   3.3,,,,,,,,   3.0
Sudbury - Israel Loring School,02880015,   6.6,   6.1,   6.0,   7.7,   4.7,,,,,,,,   6.3
Sudbury - Josiah Haynes,02880010,   1.9,   3.7,   4.8,   1.6,   5.4,,,,,,,,   3.6
Sudbury - Peter Noyes,02880030,   3.8,   2.3,   2.4,   4.7,   2.4,,,,,,,,   3.1
Sunderland - Sunderland Elementary,02890005,   3.3,  10.7,   9.1,   2.8,  10.0,  15.4,,,,,,,   8.6
Sutton - Sutton Early Learning,02900003,   3.9,   1.1,,,,,,,,,,,   2.5
Sutton - Sutton Elementary,02900005,,,,   2.9,   1.9,,,,,,,,   2.4
Sutton - Sutton High School,02900510,,,,,,,,,,   6.0,   1.2,   4.5,   4.1
Sutton - Sutton Middle School,02900305,,,,,,,   3.3,   2.6,,,,,   3.0
Swampscott - Clarke,02910005,   6.8,   5.0,   2.4,  18.8,,,,,,,,,   8.6
Swampscott - Hadley,02910010,   3.1,   3.1,   4.8,   6.8,,,,,,,,,   4.5
Swampscott - Stanley,02910020,   4.5,   6.1,   0.0,  16.0,,,,,,,,,   6.9
Swampscott - Swampscott High,02910505,,,,,,,,,,   3.1,   4.4,   1.2,   3.0
Swampscott - Swampscott Middle,02910305,,,,,,   4.4,   4.1,   2.9,,,,,   3.8
Swansea - Elizabeth S Brown,02920006,,,,   1.2,   5.7,,,,,,,,   3.5
Swansea - Gardner,02920015,   2.5,   3.4,,,,,,,,,,,   3.0
Swansea - Joseph Case High,02920505,,,,,,,,,,   6.7,   3.7,   0.8,   3.8
Swansea - Joseph Case Jr High,02920305,,,,,,,   3.7,   2.5,,,,,   3.1
Swansea - Joseph G Luther,02920020,,,,  10.9,   3.8,,,,,,,,   6.7
Swansea - Mark G Hoyle Elementary,02920017,   4.8,   0.0,,,,,,,,,,,   2.3
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,  28.6,  28.3,  33.3,  22.4,  31.8,  29.9,  34.7,  26.3,  47.1,  32.2,  35.4,  29.5,  33.4
Tantasqua - Tantasqua Regional Jr High,07700405,,,,,,,,   4.4,,,,,   4.4
Tantasqua - Tantasqua Regional Sr High,07700505,,,,,,,,,,   3.6,   5.6,   2.1,   3.7
Tantasqua - Tantasqua Regional Vocational,07700605,,,,,,,,,,  10.6,   7.0,   2.9,   7.2
Taunton - Benjamin Friedman Middle,02930315,,,,,,   6.9,   6.1,,,,,,   6.5
Taunton - East Taunton Elementary,02930010,   8.6,   3.1,   5.7,   7.2,,,,,,,,,   6.1
Taunton - Edmund Hatch Bennett,02930007,   4.9,   0.0,   8.2,  11.1,,,,,,,,,   5.6
Taunton - Edward F. Leddy Preschool,02930005,,,,,,,,,,,,,
Taunton - Elizabeth Pole,02930027,   8.5,   8.7,  10.9,   9.7,,,,,,,,,   9.5
Taunton - H H Galligan,02930057,  10.9,  14.0,  19.2,   5.9,,,,,,,,,  12.6
Taunton - Hopewell,02930035,  13.7,  14.3,  16.9,   6.5,,,,,,,,,  12.7
Taunton - John F Parker Middle,02930305,,,,,,  13.1,   6.0,,,,,,   9.5
Taunton - Joseph C Chamberlain,02930008,   6.7,   8.0,  11.8,   6.4,,,,,,,,,   8.2
Taunton - Joseph H Martin,02930042,,,,,,   7.4,   4.8,,,,,,   6.1
Taunton - Mulcahey Elementary School,02930015,  10.0,   9.8,  11.2,   5.3,,,,,,,,,   9.3
Taunton - Taunton Alternative High School,02930525,,,,,,,,,,,   9.1,  18.8,  14.3
Taunton - Taunton High,02930505,,,,,,,,,  25.0,   8.3,   6.6,   5.6,  12.1
Tewksbury - Heath-Brook,02950010,   4.8,   5.1,,,,,,,,,,,   5.0
Tewksbury - John F. Ryan,02950023,,,,,,   3.9,,,,,,,   3.9
Tewksbury - John W. Wynn Middle,02950305,,,,,,,,   3.2,,,,,   3.2
Tewksbury - L F Dewing,02950001,  10.1,   6.1,,,,,,,,,,,   8.4
Tewksbury - Louise Davy Trahan,02950025,,,,   3.0,,,,,,,,,   3.0
Tewksbury - North Street,02950020,,,,   5.1,,,,,,,,,   5.1
Tewksbury - Tewksbury Memorial High,02950505,,,,,,,,,,   3.9,   4.7,   3.5,   4.0
Tisbury - Tisbury Elementary,02960005,  16.0,   9.1,  17.1,  14.3,  18.5,   7.3,  30.2,   5.6,,,,,  14.9
Topsfield - Proctor Elementary,02980005,,,,,   0.0,   5.0,,,,,,,   2.6
Topsfield - Steward Elementary,02980010,   0.0,   2.3,   1.1,,,,,,,,,,   1.2
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,,,,,,,,,,   3.4,   2.9,   1.6,   2.6
Triton - Newbury Elementary,07730020,   6.3,   3.8,  11.6,   1.9,   7.3,  14.5,,,,,,,   7.7
Triton - Pine Grove,07730025,   2.1,   1.8,   7.0,   3.8,   0.0,   3.7,,,,,,,   2.9
Triton - Salisbury Elementary,07730015,   4.2,   6.8,   3.2,   7.3,   4.9,   1.5,,,,,,,   4.5
Triton - Triton Regional High School,07730505,,,,,,,,,,   6.7,   1.9,   3.4,   4.0
Triton - Triton Regional Middle School,07730405,,,,,,,,   3.4,,,,,   3.4
Truro - Truro Central,03000005,   0.0,  14.3,   0.0,   5.9,  15.4,  75.0,,,,,,,  19.8
Tyngsborough - Tyngsborough Elementary,03010020,   0.9,   3.6,   2.1,   0.9,   4.3,,,,,,,,   2.3
Tyngsborough - Tyngsborough High School,03010505,,,,,,,,,,   8.7,   0.9,   1.7,   4.0
Tyngsborough - Tyngsborough Middle,03010305,,,,,,,   0.9,   6.0,,,,,   3.5
